company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct,ch_company_name,company_number,company_type,company_status,industry_sector,company_age_years,region,officer_count,active_officer_count,director_count,secretary_count,filing_count,recent_filing_days,annual_accounts_count,has_charges,charge_count,psc_count,has_website,website_domain,has_https,http_status,domain_variant,orders_per_company_year,value_quintile,frequency_tier,is_active_12m,is_active_6m,is_churned,ch_matched,recency_days_missing,first_order_days_ago_missing,avg_quantity_missing,avg_margin_missing,revenue_trend_slope_missing,revenue_trend_pct_missing,company_age_years_missing,officer_count_missing,active_officer_count_missing,filing_count_missing,recent_filing_days_missing,annual_accounts_count_missing,charge_count_missing,psc_count_missing,median_quantity_missing,max_quantity_missing,min_quantity_missing,std_quantity_missing,median_margin_missing,peak_month_missing,director_count_missing,secretary_count_missing,http_status_missing
MAXPACK,1758.0,1758.0,0,1,1956.84,1956.84,1956.84,0.0,1956.84,1956.84,0.0,0.0,0.0,1.0,30.0,30.0,30.0,30.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26.0,4.0,1,0.0,0.0,0.0,1956.84,0.0,0.0,100.0,0.0,MAXPACK LTD,11962135,ltd,active,Financial Services,6.8,Shropshire,3.0,2.0,1.0,1.0,33.0,125.0,7.0,False,0.0,3.0,True,maxpack.co.uk,True,200.0,co.uk,0.1470588235294117,3,one_time,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MAXWELL SUMMERFIELD,529.0,529.0,0,1,141.74266666666665,141.74266666666665,141.74266666666665,0.0,141.74266666666665,141.74266666666665,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,8.0,1,0.0,0.0,0.0,141.74266666666665,0.0,0.0,100.0,0.0,ADRIAN SUMMERFIELD LTD,10383220,ltd,active,Real Estate,9.4,London,3.0,1.0,1.0,0.0,42.0,106.0,9.0,True,3.0,4.0,False,Unknown,False,301.0,Unknown,0.1063829787234042,1,one_time,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAYFIELD,192.0,2461.0,2269,20,43266.5055639904,2163.32527819952,841.1082887445888,5045.940109675778,23356.5,243.85466666666667,119.42105263157896,0.0,564.0,3.219479947113266,3421.85,850.0,40000.0,2.0,8927.909021861255,37.333333333333336,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,6.8,9,100.0,50.0,100.0,60.0,55.00000000000001,60.0,90.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.1,8.0,9,-2406.7543026925323,-38.93838871255941,373.02848838383846,42893.47707560656,0.8621645855640823,0.0,100.0,0.0,MAYFIELD LIMITED,05494793,ltd,dissolved,Professional Services,20.6,Surrey,2.0,2.0,1.0,1.0,16.0,5837.0,3.0,False,0.0,0.0,True,mayfield.co.uk,True,405.0,co.uk,0.9708737864077668,5,frequent,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAYFIELD PRESS,108.0,2537.0,2429,12,18395.98528888889,1532.9987740740742,1280.2833333333333,766.2181906776129,3478.482666666667,834.8755555555556,220.8181818181818,0.0,990.0,1.8044462741869085,470.5,360.0,1000.0,106.0,287.55126025237183,17.0,20.0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58.333333333333336,5.5,7,100.0,8.333333333333332,100.0,50.0,33.33333333333333,50.0,50.0,66.66666666666666,91.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,21.666666666666668,2.0,7,479.56336283519744,13.034457119425182,8296.235866666666,10099.749422222225,45.09807839255864,0.0,100.0,0.0,MAYFIELD PRESS (OXFORD) LIMITED,03581293,ltd,active,Information & Communication,27.6,London,15.0,5.0,5.0,0.0,117.0,35.0,29.0,True,8.0,3.0,True,mayfieldpress.co.uk,True,301.0,co.uk,0.4347826086956521,5,frequent,True,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAYFILED PRESS,2419.0,2419.0,0,1,204.06111111111113,204.06111111111113,204.06111111111113,0.0,204.06111111111113,204.06111111111113,0.0,0.0,0.0,1.0,300.0,300.0,300.0,300.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12.0,6.0,1,0.0,0.0,0.0,204.06111111111113,0.0,0.0,100.0,0.0,AAAARGH! PRESS LIMITED,07995658,ltd,active,Information & Communication,13.9,Ipswich,2.0,1.0,1.0,0.0,32.0,31.0,13.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.0719424460431654,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAYLR,270.0,270.0,0,1,2798.6171111111107,2798.6171111111107,2798.6171111111107,0.0,2798.6171111111107,2798.6171111111107,0.0,0.0,0.0,1.0,170.0,170.0,170.0,170.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,30.0,4.0,1,0.0,0.0,2798.6171111111107,0.0,100.0,0.0,100.0,0.0,MAYLR LTD,12565216,ltd,active,Manufacturing,5.8,Sevenoaks,5.0,3.0,3.0,0.0,54.0,4.0,5.0,True,2.0,3.0,True,maylr.co.uk,True,301.0,co.uk,0.1724137931034483,3,one_time,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MB CREATIVE,556.0,707.0,151,2,2724.94,1362.47,1362.47,737.201245793847,1883.75,841.1899999999999,151.0,151.0,151.0,4.837748344370861,300.0,300.0,300.0,300.0,0.0,15.0,15.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.5,9,100.0,50.0,100.0,100.0,100.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.0,2.0,2,0.0,0.0,0.0,2724.94,0.0,0.0,100.0,0.0,MB CREATIVE LIMITED,09946501,ltd,dissolved,Information & Communication,10.1,Cheshire,2.0,2.0,1.0,1.0,13.0,1714.0,4.0,False,0.0,1.0,True,mbcreative.com,False,301.0,com,0.198019801980198,3,occasional,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC CREATIVE,550.0,550.0,0,1,9176.32,9176.32,9176.32,0.0,9176.32,9176.32,0.0,0.0,0.0,1.0,10000.0,10000.0,10000.0,10000.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13.0,7.0,1,0.0,0.0,0.0,9176.32,0.0,0.0,100.0,0.0,MC CREATIVE LTD,15882848,ltd,active,Professional Services,1.5,Newport,1.0,1.0,1.0,0.0,2.0,182.0,0.0,False,0.0,1.0,True,mccreative.co.uk,True,200.0,co.uk,0.6666666666666666,4,one_time,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCCORMICK,1345.0,1345.0,0,3,5833.5,1944.5,1731.5,941.7425338169664,2974.5,1127.5,0.0,0.0,0.0,3.0,6500.0,1500.0,16500.0,1500.0,8660.254037844386,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12.333333333333334,5.0,1,0.0,0.0,0.0,5833.5,0.0,0.0,100.0,0.0,MCCORMICK ACCESS SOLUTIONS LTD,13340264,ltd,active,Manufacturing,4.8,Whitley Bay,1.0,1.0,1.0,0.0,11.0,256.0,3.0,False,0.0,1.0,True,mccormick.co.uk,False,301.0,co.uk,0.625,4,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCKINNEY & CO,851.0,851.0,0,1,857.4252222222223,857.4252222222223,857.4252222222223,0.0,857.4252222222223,857.4252222222223,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30.0,9.0,1,0.0,0.0,0.0,857.4252222222223,0.0,0.0,100.0,0.0,MCKINNEY & COMPANY LTD,09453901,ltd,active,Arts & Entertainment,10.9,London,1.0,1.0,1.0,0.0,30.0,58.0,9.0,False,0.0,1.0,True,mckinneyandco.com,True,200.0,com,0.091743119266055,2,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDIA ACE,1971.0,2467.0,496,31,66174.64115149129,2134.6658435964932,1453.35,1924.4576180351812,7356.2,326.85999999999996,16.533333333333335,0.0,183.0,22.828125,1566.645161290323,1137.0,7000.0,30.0,1736.6860500847986,16.35185185185185,20.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,64.51612903225806,6.870967741935484,9,100.0,54.83870967741935,100.0,70.96774193548387,70.96774193548387,61.29032258064516,70.96774193548387,100.0,58.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.322580645161292,7.0,7,-5845.578888389139,-17.6671268228174,0.0,66174.64115149129,0.0,0.0,100.0,0.0,MEDIA ACE LIMITED,07232926,ltd,active,Manufacturing,15.8,Oxon,3.0,2.0,2.0,0.0,57.0,13.0,15.0,True,2.0,3.0,True,mediaace.co.uk,True,301.0,co.uk,1.962025316455696,5,power_user,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELANIE GEORGACOPOULOS,876.0,876.0,0,1,1252.6533333333332,1252.6533333333332,1252.6533333333332,0.0,1252.6533333333332,1252.6533333333332,0.0,0.0,0.0,1.0,260.0,260.0,260.0,260.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,9.0,1,0.0,0.0,0.0,1252.6533333333332,0.0,0.0,100.0,0.0,AESTHETICS BY MELANIE JANE LTD,12793582,ltd,active,Other Services,5.5,Worcester,1.0,1.0,1.0,0.0,20.0,12.0,4.0,False,0.0,1.0,True,melaniegeorgacopoulos.com,True,301.0,com,0.1818181818181818,2,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERIDIAN,347.0,421.0,74,9,37911.179007407416,4212.353223045268,4920.759333333333,2603.256342552141,8003.7712,1224.3442666666667,9.25,0.0,34.0,44.4222972972973,6777.777777777777,3000.0,16000.0,1000.0,6300.352723811933,10.625,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.22222222222222,6.666666666666667,9,100.0,22.22222222222222,100.0,100.0,100.0,33.33333333333333,100.0,22.22222222222222,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,17.22222222222222,12.0,4,-19032.090859264303,-100.40358204394356,1821.8266666666668,36089.35234074075,4.80551308180287,0.0,100.0,0.0,MERIDIAN L.P.,SL017815,limited-partnership,active,Unknown,11.4,Scotland,0.0,0.0,0.0,0.0,6.0,2341.0,0.0,False,0.0,0.0,True,meridian.com,False,301.0,com,0.7894736842105263,5,regular,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERIDIAN SP,344.0,346.0,2,2,4875.559957530864,2437.779978765432,2437.779978765432,1194.501024164491,3282.4197530864194,1593.1402044444444,2.0,2.0,2.0,365.25,2000.0,2000.0,2000.0,2000.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.5,6,100.0,0.0,100.0,100.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13.0,2.0,1,0.0,0.0,4875.559957530864,0.0,100.0,0.0,100.0,0.0,MERIDIANSP LIMITED,11416991,ltd,active,Manufacturing,7.6,London,2.0,2.0,2.0,0.0,48.0,19.0,8.0,True,1.0,2.0,True,meridiansp.co.uk,False,302.0,co.uk,0.2631578947368421,4,occasional,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERIT,2053.0,2142.0,89,8,12842.154308555551,1605.269288569444,1851.4140458333331,993.851234379242,2636.549049666666,299.9290678888889,12.714285714285714,0.0,65.0,32.831460674157306,1835.0,2700.0,3020.0,20.0,1460.127196024863,26.75,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62.5,5.5,9,100.0,12.5,100.0,12.5,12.5,12.5,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,19.5,6.0,3,0.0,0.0,0.0,12842.154308555551,0.0,0.0,100.0,0.0,MERIT LIMITED,03993374,ltd,dissolved,Wholesale & Retail,25.7,Cardiff,8.0,3.0,2.0,1.0,74.0,48.0,24.0,False,0.0,1.0,True,merit.co.uk,True,302.0,co.uk,0.311284046692607,4,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERIT DISPLAY,1920.0,2249.0,329,3,28015.909999999996,9338.636666666664,8860.15,7282.818407596974,16848.899999999998,2306.86,164.5,0.0,329.0,3.330547112462006,158.33333333333334,125.0,250.0,100.0,80.36375634160795,20.0,20.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.333333333333333,8,100.0,100.0,100.0,100.0,100.0,100.0,33.33333333333333,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,35.0,10.0,2,23402.18999999788,167.0635720916999,0.0,28015.909999999996,0.0,0.0,100.0,0.0,PROPEL CONTRACTS LTD,08640091,ltd,active,Wholesale & Retail,12.5,Coventry,5.0,4.0,3.0,1.0,37.0,139.0,12.0,False,0.0,1.0,True,meritdisplay.com,False,403.0,com,0.24,5,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERIT DISPLAYS,2516.0,2516.0,0,1,7428.44,7428.44,7428.44,0.0,7428.44,7428.44,0.0,0.0,0.0,1.0,300.0,300.0,300.0,300.0,0.0,30.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32.0,3.0,1,0.0,0.0,0.0,7428.44,0.0,0.0,100.0,0.0,A&M ALLIANCE MERIT LTD,10603577,ltd,active,Professional Services,9.0,Bolton,2.0,1.0,1.0,0.0,27.0,2.0,8.0,False,0.0,2.0,True,meritdisplays.com,False,403.0,com,0.1111111111111111,4,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERRY,137.0,2024.0,1887,5,4600.160277777778,920.0320555555556,897.2916666666666,615.6165580495119,1638.388888888889,314.42041666666665,471.75,0.0,1541.0,0.9678060413354532,944.0,300.0,2000.0,120.0,966.7884980697692,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.0,5.6,6,100.0,60.0,100.0,0.0,0.0,60.0,40.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.6,7.0,3,368.4874801586671,24.03095487381632,3074.027777777778,1526.1325,66.82436246031766,0.0,100.0,0.0,A BNB PROPERTY CARE AND MAINTENANCE LTD,13746906,ltd,active,Administrative Services,4.2,Bognor Regis,1.0,1.0,1.0,0.0,14.0,21.0,3.0,False,0.0,1.0,True,merry.co.uk,False,404.0,co.uk,1.1904761904761905,4,regular,True,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERRY PRINTERS,130.0,2551.0,2421,45,43457.97411696505,965.7327581547788,864.4058333333334,803.4924381362013,4112.0,79.78333333333335,55.02272727272727,0.0,419.0,6.7890334572490705,2139.0444444444443,1000.0,10000.0,1.0,2447.2049729840737,26.444444444444443,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75.55555555555556,5.177777777777778,7,100.0,22.22222222222222,97.77777777777776,0.0,0.0,26.666666666666668,75.55555555555556,97.77777777777776,97.77777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.31111111111111,8.0,11,-61.9043121447365,-0.9971246792288756,6509.4233,36948.55081696504,14.978662563699356,0.0,100.0,0.0,MERRY PRINTERS LIMITED,00785838,ltd,dissolved,Manufacturing,62.1,Herts,6.0,3.0,2.0,1.0,66.0,5595.0,21.0,True,1.0,0.0,True,merryprinters.co.uk,False,301.0,co.uk,0.7246376811594203,5,power_user,True,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICHAEL BURBAGE,2058.0,2395.0,337,2,300.8833333333333,150.44166666666666,150.44166666666666,20.59990615404727,165.00799999999998,135.87533333333334,337.0,337.0,337.0,2.1676557863501484,18.0,18.0,20.0,16.0,2.8284271247461903,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26.0,7.0,2,29.13266666666399,19.36475931977887,0.0,300.8833333333333,0.0,0.0,100.0,0.0,AMBION WAY BURBAGE MANAGEMENT COMPANY LIMITED,11406135,private-limited-guarant-nsc,active,Household Activities,7.7,Flintshire,9.0,3.0,3.0,0.0,27.0,153.0,6.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.2597402597402597,1,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MICHAEL PRITCHARD POLYPROP,953.0,956.0,3,2,7929.923076923077,3964.9615384615386,3964.9615384615386,1748.022355922467,5201.0,2728.923076923077,3.0,3.0,3.0,243.5,34500.0,34500.0,39000.0,30000.0,6363.961030678927,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13.5,6.0,1,0.0,0.0,0.0,7929.923076923077,0.0,0.0,100.0,0.0,POLYPROPS (BRISTOL) LIMITED,10045324,ltd,active,Arts & Entertainment,9.9,Bristol,3.0,2.0,2.0,0.0,44.0,69.0,9.0,False,0.0,3.0,False,Unknown,False,301.0,Unknown,0.202020202020202,4,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MICROMETRIC,2538.0,2538.0,0,2,905.1038666666666,452.5519333333333,452.5519333333333,63.742093649609274,497.6244,407.4794666666666,0.0,0.0,0.0,2.0,25.5,25.5,50.0,1.0,34.64823227814083,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17.0,2.0,1,0.0,0.0,0.0,905.1038666666666,0.0,0.0,100.0,0.0,MICROMETRIC LIMITED,03667443,ltd,active,Manufacturing,27.2,Lincolnshire,10.0,2.0,2.0,0.0,91.0,53.0,28.0,True,7.0,2.0,True,micrometric.co.uk,True,200.0,co.uk,0.0735294117647058,2,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINERVA,186.0,283.0,97,6,3343.147267676768,557.1912112794613,503.25775,403.8688471231382,1324.0434343434342,224.30666666666667,19.4,0.0,53.0,22.59278350515464,203.33333333333337,220.0,410.0,75.0,123.67969383317,15.833333333333334,17.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.66666666666666,7.5,9,100.0,50.0,100.0,100.0,50.0,100.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32.0,4.0,3,0.0,0.0,3343.147267676768,0.0,100.0,0.0,100.0,0.0,MINERVA LIMITED,02649607,ltd,active,Professional Services,34.4,London,26.0,2.0,2.0,0.0,298.0,97.0,18.0,True,8.0,1.0,True,minerva.co.uk,True,200.0,co.uk,0.1744186046511628,3,regular,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINERVA LOOSELEAF,787.0,787.0,0,1,1940.1666666666663,1940.1666666666663,1940.1666666666663,0.0,1940.1666666666663,1940.1666666666663,0.0,0.0,0.0,1.0,410.0,410.0,410.0,410.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,11.0,1,0.0,0.0,0.0,1940.1666666666663,0.0,0.0,100.0,0.0,LOOSELEAF SERVICES LIMITED,06217811,ltd,dissolved,Professional Services,18.8,Shifnal,7.0,3.0,2.0,1.0,54.0,1021.0,15.0,False,0.0,2.0,True,minervalooseleaf.com,True,200.0,com,0.0531914893617021,3,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINUTEMAN PRESS,1306.0,1526.0,220,2,949.0688888888888,474.5344444444444,474.5344444444444,68.3175145014389,522.8422222222222,426.2266666666667,220.0,220.0,220.0,3.3204545454545458,300.0,300.0,400.0,200.0,141.4213562373095,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.5,11.0,2,96.6155555555153,20.360072211117743,0.0,949.0688888888888,0.0,0.0,100.0,0.0,MINUTEMAN PRESS LTD,15299686,ltd,dissolved,Manufacturing,2.2,Leicester,2.0,2.0,2.0,0.0,4.0,538.0,0.0,False,0.0,2.0,True,minutemanpress.co.uk,True,301.0,co.uk,0.9090909090909092,2,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MITRA BIO,696.0,696.0,0,1,1901.4,1901.4,1901.4,0.0,1901.4,1901.4,0.0,0.0,0.0,1.0,250.0,250.0,250.0,250.0,0.0,30.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,2.0,1,0.0,0.0,0.0,1901.4,0.0,0.0,100.0,0.0,MITRA BIO LIMITED,12542435,ltd,active,Professional Services,5.8,London,3.0,2.0,2.0,0.0,32.0,192.0,5.0,False,0.0,3.0,True,mitrabio.com,True,405.0,com,0.1724137931034483,3,one_time,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIXAM,914.0,914.0,0,1,1539.4769047619047,1539.4769047619047,1539.4769047619047,0.0,1539.4769047619047,1539.4769047619047,0.0,0.0,0.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.0,7.0,1,0.0,0.0,0.0,1539.4769047619047,0.0,0.0,100.0,0.0,MIXAM ASSOCIATES LIMITED,09084459,ltd,active,Manufacturing,11.6,Hertfordshire,1.0,1.0,1.0,0.0,38.0,55.0,12.0,True,2.0,1.0,True,mixam.co.uk,True,403.0,co.uk,0.0862068965517241,3,one_time,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MJ COYLER PHILLIPS,2405.0,2405.0,0,1,1298.835606060606,1298.835606060606,1298.835606060606,0.0,1298.835606060606,1298.835606060606,0.0,0.0,0.0,1.0,500.0,500.0,500.0,500.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,6.0,1,0.0,0.0,0.0,1298.835606060606,0.0,0.0,100.0,0.0,MJ COLYER PHILLIPS LIMITED,10788547,ltd,active,Administrative Services,8.7,London,4.0,3.0,2.0,1.0,41.0,301.0,12.0,True,1.0,3.0,False,Unknown,False,301.0,Unknown,0.1149425287356322,2,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
